city_id,region_id,name_ar,name_en
1525,12,جبر,Jabr
1526,12,حوالة,Hawalah
1527,12,الأزاهرة,Al Azahirah
1528,12,دارالسوق,Dar As Suq
1529,12,بني كبير,Bani Kabir
1530,12,الحمران,Al Humran
1531,12,بلجرشي,Biljurashi
1532,8,مزارع اولاد مرزوق‎,Mazarie 'awlad Marzuq
1533,12,بالشهم,Bal Shaham
1534,12,بادية بني كبير,Badiyat Bani Kabir
1535,12,بلعلاء,Bal'ala
1536,12,العفوص,Al 'ufus
1537,12,خيرة,Khirah
1538,12,قرن ظبي,Qarn Dhabi
1539,12,شبرقة,Shibriqah
1540,12,الغشامرة,Al Ghashamrah
1541,12,العباس,Al 'abbas
1542,12,الباحة,Al Baha
1543,12,رغدان,Raghdan
1544,12,الظفير,Adh Dhafir
1545,12,بني حسن,Bani Hasan
1546,12,بيضان,Baydan
1547,12,الصغرة,As Saghrah
1548,12,بني ظبيان,Bani Dhabyan
1549,6,الشقيق,Ash Shaqiq
1550,6,البظاظة,Al Badhdhadhah
1551,6,الحرجة,Al Harajah
1552,6,آل يزيد,Al Yazid
1553,6,القعرة,Al Qa'rah
1554,6,الفرع,Al Far'
1555,6,البلس,Al Balas
1556,6,العظة,Al 'idhah
1557,6,الصرف,As Suruf
1558,6,ثما,Thamma
1559,6,العاسرة,Al 'asirah
1560,6,حجاب,Hijab
1561,6,الحصنة,Al Husanah
1562,6,آل الزارية,Al Az Zariyah
1563,6,الحصباء,Al Hasba
1564,6,آل سلمة,Al Salamah
1565,6,ال الشيخ,Al Ash Shaykh
1566,6,البشائر,Al Bashair
1567,2,القاع,Al Qa'
1568,2,أبو علي,Abu 'ali
1569,2,العمودية,Al 'amudiyah
1570,6,قرن بن ساهر,Qarn Bin Sahir
1571,2,ثلوث عمارة,Thuluth 'imarah
1572,2,حرف مبرة,Harf Mibrah
1573,2,الفايجة,Al Fayijah
1574,2,الحمضة,Al Hamadah
1575,2,ناخسة,Nakhusah
1576,2,نمرة,Numarah
1577,2,القزعة,Al Qaza'ah
1578,2,الصحنة,As Sahnah
1579,2,المعقص,Al Mu'aqas
1580,2,المروة,Al Marwah
1581,2,الصفي,As Sufay
1582,2,الشغز,Ash Shaghaz
1583,2,القضب,Al Qadab
1584,2,العجالين,Al 'ajalin
1585,2,الشعب,Ash Shi'b
1586,2,الصلب,As Sulb
1587,2,الفريق,Al Fariq
1588,2,السلامة,As Salamah
1589,2,الصهوة,As Sahwah
1590,2,عنيكر,'unaykir
1591,2,الكدسة,Al Kidsah
1592,2,عجلان,Ajlan
1593,2,القحمان,Al Quhman
1594,2,العرجاء,Al 'arja
1595,2,البريم,Al Buraym
1596,2,الفرشة,Al Farshah
1597,2,الزعاترة,Az Za'atirah
1598,2,العماير,Al 'amayir
1599,2,السمرة,As Samrah
1600,2,شعب سامر,Sha'ib Samir
1601,2,السادة,As Sadah
1602,2,القحب,Al Qahb
1603,2,بلاقة,Ballaqah
1604,2,زبيد,Zubayd
1605,2,مخشوش,Makhshush
1606,2,العينة,Al 'aynah
1607,2,خبت السبت,Khabt As Sabt
1608,2,الفاهمة,Al Fahimah
1609,2,ثريبان,Thurayban
1610,2,المبنى,Al Mabna
1611,6,القاع,Al Qa'
1612,2,الحذيفة,Al Hudhayfah
1613,2,ناخس,Nakhis
1614,2,الزبيري,Az Zubayri
1615,2,غراب,Ghurab
1616,2,السر,As Sirr
1617,6,آل عامر,Al 'amir
1618,2,النبيعة,An Nubay'ah
1619,2,الحرش,Al Harsh
1620,2,الحدباء,Al Hadba
1621,2,الصدرة,As Sudarah
1622,6,الهدارة,Al Haddarah
1623,2,الشرى,Ash Shara
1624,2,الأنفة,Al Anafah
1625,2,القنفذة,Al Qunfidhah
1626,6,بلقرن,Balqarn
1627,6,سبت العلاية,Sabt Al 'alayah
1628,2,القوز,Al Qawz
1629,2,كياد,Kiyad
1630,2,الصفة,As Suffah
1631,2,المظيلف,Al Mudhaylif
1632,2,الحبيل,Al Habil
1633,2,صبياء,Sabya'
1634,6,باشوت,Bashut
1635,2,معشوقة,Ma'shuqah
1636,2,دوقة,Dawqah
1637,2,سبت شمران,Sabt Shumran
1638,2,احد بني زيد,Ahd Bani Zayd
1639,2,سبت الجارة,Sabt Al Jarah
1640,6,قدرين,Qudrayn
1641,6,آل سفيان,Al Sufyan
1642,6,البدلة,Al Badlah
1643,6,مملح,Mamlah
1644,6,آل جودة,Al Jawdah
1645,6,بني زهير,Bani Zuhayr
1646,6,الحدباء,Al Hadba
1647,6,آل إثيبة,Al Ithibah
1648,6,تلاء,Tala
1649,6,القيسة,Al Qaysah
1650,6,آل فارس,Al Faris
1651,6,الذفراء,Adh Dhafra
1652,6,بطحة,Bathah
1653,6,بني قيس,Bani Qays
1654,6,القضوى,Al Qadwa
1655,6,الحميطة,Al Humayyitah
1656,6,الرشداء,Ar Rashda
1657,6,لبوة,Labwah
1658,6,آل حضينان,Al Hidaynan
1659,6,المجرا,Al Mujra
1660,6,الخرب,Al Kharb
1661,6,آل صقر,Al Saqr
1662,6,جليلة,Jilayyiah
1663,6,طعمة,Ti'mah
1664,6,المعاملة,Al Mu'amalah
1665,6,الحيمة,Al Haymah
1666,6,البطنة,Al Batnah
1667,6,بيش,Bish
1668,6,الحيفة,Al Hifah
1669,6,الطريف الأعلى,At Turayf Al A'la
1670,6,المضة,Al Maddah
1671,6,عرقة,'irqah
1672,6,ثفرة,Thafrah
1673,6,فرعة قواء,Far'at Quwa
1674,6,البرقاء,Al Barqa
1675,6,فرسان,Farasan
1676,6,لسس,Lasas
1677,6,القوز,Al Qawz
1678,6,الصفا الملبد,As Safa Al Mulabad
1679,6,الثعيلبة,Ath Thu'aylibah
1680,6,الطلحة,At Talhah
1681,6,بادية,Badiyah
1682,6,العين,Al 'ayn
1683,6,البغث,Al Baghath
1684,6,المريفق,Al Murayfiq
1685,6,الحرفين,Al Harfayn
1686,6,القضة,Al Qaddah
1687,6,الحامض,Al Hamid
1688,6,الطلاح,At Tilah
1689,6,واسط,Wasit
1690,6,خشم شاع,Khashm Sha'
1691,6,الخضاير,Al Khadayir
1692,6,مشحذ,Mashhidh
1693,6,بريم السليل,Buraym As Silil
1694,6,البردان,Al Burdan
1695,6,رغوة,Righwah
1696,6,آل سعيد,Al Sa'id
1697,6,الغول,Al Ghawl
1698,6,آل الهايلة,Al Al Hayilah
1699,6,آل جرمان,Al Jarman
1700,6,عرقة,'irqah
1701,6,الحواويش,Al Hawawish
1702,6,المري,Al Marri
1703,6,آل شويل,Al Shuwayl
1704,6,كدمان,Kidman
1705,6,الصفية,As Sufayyah
1706,6,إبن نجم,Ibn Nijam
1707,6,المثناة,Al Mathnah
1708,5,هدباء,Hadba'
1709,6,وادي ابن هشبل,Wadi Ibn Hashbal
1710,6,ال بي ثور,Al Bi Thawr
1711,6,السلع,As Sila
1712,6,المضة,Al Maddah
1713,6,الروضة,Ar Rawdah
1714,6,خيبر الجنوب,Khaybar Al Janub
1715,6,الحثدة,Al Hithadah
1716,6,الباعق,Al Ba'iq
1717,6,العرض,Al 'ard
1718,6,أم ضحي,Umm Dahi
1719,6,آل ثوبان,Al Thawban
1720,6,الحيلة,Al Haylah
1721,6,مراتخ,Muratikh
1722,6,أم ظهور الرفود,Umm Dhuhur Ar Rafud
1723,6,مجزوعة,Majzu'ah
1724,6,القرونة,Al Qurunah
1725,6,الريع,Ar Ri'
1726,6,قنيفد,Qinayfid
1727,6,المربع,Al Murabba'
1728,6,الفاهمة,Al Fahmah
1729,6,آل محصن,Al Muhsun
1730,6,النصب,An Nusub
1731,6,المسلم,Al Muslim
1732,6,الريش,Ar Raysh
1733,6,الحاجب,Al Hajib
1734,6,آل علين,Al 'illin
1735,6,الحضن,Al Hudn
1736,6,العين,Al 'ayn
1737,6,المكثر,Al Mukaththir
1738,6,البارك,Al Barik
1739,6,المغمر,Al Maghmar
1740,6,العيدة,Al 'idah
1741,6,الحجف,Al Hajf
1742,6,المقاعد,Al Maqa'id
1743,6,شعب دريب,Shi'b Durayb
1744,6,الكديد,Al Kadid
1745,6,السحر,As Sahar
1746,6,إبن عبيدي,Ibn 'abidi
1747,6,الجبهة,Al Jabhah
1748,6,الحرة,Al Harrah
1749,6,معصم,Ma'sam
1750,6,الحدبات,Al Hadabat
1751,6,المعشور,Al Ma'shur
1752,6,المسلمة,Al Maslamah
1753,6,بين الجبلين,Bayn Al Jablayn
1754,6,الحشف,Al Hashaf
1755,6,ريمان,Rayman
1756,6,الخليف,Al Khalif
1757,6,الراحة,Ar Rahah
1758,6,العفارة,Al 'afarah
1759,6,البجيلي,Al Bajili
1760,6,العقل,Al 'aql
1761,6,المجمعة,Al Majma'ah
1762,6,سيال,Sayyal
1763,6,آل معلوي,Al Ma'lawi
1764,6,الخطيم,Al Khutaym
1765,6,الفي,Al Fayy
1766,6,الجردان,Al Jardan
1767,6,خارف,Kharif
1768,6,الشرف,Ash Sharaf
1769,6,سارة,Sarah
1770,6,سقامة,Siqamah
1771,6,الخبارة,Al Khabarah
1772,2,غديقة,Ghudayqah
1773,2,الخرجة,Al Kharjah
1774,2,الدبانية,Ad Dubaniyah
1775,2,الصبخة,As Sabkhah
1776,2,صعبة,Sa'bah
1777,2,صور بن شكوان,Sur Bin Shakwan
1778,2,الخشاشة,Al Khashashah
1779,2,العوصاء,Al 'awsa
1780,2,الخشة,Al Khushshah
1781,2,لغب,Laghab
1782,2,الرحى,Ar Raha
1783,2,حريزة,Harizah
1784,2,الخضراء,Al Khadra
1785,2,الحورة,Al Hawrah
1786,2,رضوان,Radwan
1787,6,حبث,Habath
1788,6,آل ناهية,Al Nahiyah
1789,6,آل الذيب,Al Adh Dhib
1790,6,فتاح,Futah
1791,6,مسلت,Maslat
1792,6,آل شدادي,Al Shaddadi
1793,6,آل عاصمي,Al 'asimi
1794,6,ذي حصيمو,Dhi Husaymu
1795,6,وسانب,Wusanib
1796,6,الزهراء,Az Zaha
1797,6,المسقوي,Al Masqawi
1798,6,هدة,Hidah
1799,6,الغال,Al Ghal
1800,6,خميس مطير,Khamis Mutair
1801,6,محايل,Muhayil
1802,6,قنا البحر,Qana & Al Bahr
1803,6,خميس البحر,Khamis Al Bahr
1804,6,قشيعة,Qushay'ah
1805,6,دالج,Dalaj
1806,6,شط إبن جازعة,Shatt Ibn Jazi'ah
1807,6,منقش,Manqash
1808,6,الدماغ,Ad Dimagh
1809,6,ثلوث ريم,Thuluth Rim
1810,6,الحضن,Al Hadan
1811,6,الضاجع,Ad Daji'
1812,6,الرصعة,Ar Ras'ah
1813,6,سنومة,Sanumah
1814,6,الجرف,Al Jarf
1815,6,السرو,As Sarw
1816,6,العشة,Al 'ashshah
1817,6,آل مجم,Al Majam
1818,6,الحصون,Al Husun
1819,6,القارية,Al Qariyah
1820,6,الذروة,Adh Dhurwah
1821,6,الشعبين,Ash Shi'bayn
1822,6,آل عيسى,Al 'isa
1823,6,مرجومة,Marjumah
1824,6,بيغ,Bayyagh
1825,6,الجزوة,Al Jazwah
1826,6,فقوة,Faqwah
1827,6,آل متعالي,Al Mut'ali
1828,6,دبلاء,Dabla
1829,6,القرن,Al Qurun
1830,6,كلمة,Kalmah
1831,6,آل مصم,Al Masam
1832,6,يسراة,Yasrah
1833,6,الأثل,Al Athl
1834,6,لصناي,Lasnay
1835,6,عكية,'ukyah
1836,6,القرار,Al Qarar
1837,6,الجرف,Al Jarf
1838,6,فيشان,Fayshan
1839,6,العين,Al 'ayn
1840,6,الراحة,Ar Rahah
1841,6,اللصبة,Al Lasbah
1842,6,جو جيبة,Jaww Jibah
1843,6,لهد,Luhud
1844,6,الهدانة,Al Hadanah
1845,6,أبو ذراع,Abu Dhira'
1846,6,رجال المع,Rijal Al Ma'
1847,6,السودة,As Sudah
1848,6,الحريضة,Al Huraydah
1849,6,الخطوة,Al Khutwah
1850,6,الحبيل,Al Habil
1851,6,آل قفيع,Al Qifay'
1852,6,المضيق,Al Madiq
1853,6,آل لغر,Al Laghir
1854,6,الهضبة,Al Hadabah
1855,6,آل دلهم,Al Dalham
1856,6,عنقرة,'unqarah
1857,6,آل لوط,Al Lut
1858,6,آل مكر,Al Makir
1859,6,آل عرق,Al 'irq
1860,6,سرايم,Sarayim
1861,6,لزمة,Lazmah
1862,6,الدرب,Ad Darb
1863,6,بني تميم,Bani Tamim
1864,6,القرحاء,Al Qarha
1865,6,آل عمرة,Al 'amrah
1866,6,آل الداحس,Al Ad Dahis
1867,6,آل زهير,Al Zuhayr
1868,6,عراب,'irab
1869,6,آل مشهور,Al Mashhur
1870,6,آل عامر,Al 'amir
1871,6,آل حديلة,Al Hidaylah
1872,6,آل حلامي,Al Hilami
1873,6,صفحان,Safhan
1874,5,سامودة,Samudah
1875,2,الغبة,Al Ghubbah
1876,2,المحاميد,Al Mahamid
1877,2,مسنى الازيار,Masna Al 'azyar
1878,2,الحذيفة القالة,Al Hudhayfat Al Qalah
1879,2,ثول,Thuwal
1880,2,ام السلم,Umm As Salam
1881,3,غضن علياء,Ghadn Aliya
1882,2,بحرة المجاهدين,Bahrah Al Mujahidin
1883,2,بحرة القديمة,Bahrah Al Qadimah
1884,2,حداء الجديدة,Hada' Al Jadidah
1885,2,ذهبان,Dhahban
1886,2,الغولاء,Al Ghawla
1887,2,العوجانية,Al 'awjaniyah
1888,2,الصفحة,As Safhah
1889,2,القضيمة,Al Qadimah
1890,2,ميناء القضيمة,Al Qadimah Port
1891,2,المواليد,Al Mawalid
1892,2,دغماء,Daghma
1893,2,الحفيرة,Al Hufayyirah
1894,2,الحفيرة,Al Hufayyirah
1895,12,القهب,Al Qahab
1896,2,الجحصة,Al Jahasah
1897,12,الدقم,Ad Duqum
1898,2,الشهومة,Ash Shuhumah
1899,2,عوية,'uwayyah
1900,12,سيحان,Sayhan
1901,12,الحوية,Al Hawiyah
1902,2,خميس,Humays
1903,12,الشعبة,Ash Sha'bah
1904,2,الاحلاف,Al Ahlaf
1905,2,المويه القديم,Al Muwayh Al Qadim
1906,2,البحرة,Al Baharah
1907,2,البادرية,Al Badiriyah
1908,2,الحفيرة,Al Hufayyirah
1909,2,الذويب,Adh Dhuwayb
1910,2,مروان,Marwan
1911,2,القرارة,Al Qararah
1912,2,أم الدوم,Umm Ad Dawm
1913,2,دغيبجة,Dughaybjah
1914,2,الرميدة,Ar Rumaydah
1915,2,خد الحاج,Khadd Al Haj
1916,2,شويحط,Shuwayhit
1917,2,وطيلح,Witaylih
1918,7,العنبة,Al 'anabah
1919,2,الخضر,Al Khudr
1920,2,الودية,Al Wudiyah
1921,2,الصالحية,As Salhiyah
1922,2,المحاني,Al Mahani
1923,2,الدار البيضاء,Ad Dar Al Bayda
1924,2,النمور,An Namur
1925,2,المبيرز,Al Mubayriz
1926,2,ملح,Malah
1927,2,الغديرين,Al Ghadirayn
1928,7,الهامة,Al Hamah
1929,7,بئر ابو العجاج,Bir Abu Al 'ajjaj
1930,7,بئر السادي,Bir As Sadi
1931,7,قلعة الاذنم,Qal'at Al Adhnum
1932,7,سلوى,Salwa
1933,7,وادي ابو طينة,Wadi Abu Tinah
1934,7,الصورة,As Surah
1935,7,تريم,Tiraym
1936,7,بئر فحيمان,Bir Fhayman
1937,7,قاصرة,Qasrah
1938,7,هداج,Haddaj
1939,7,الحواويط,Al Hawawit
1940,7,جبة,Jubbah
1941,7,المهارش,Al Mharish
1942,7,ضوجي,Duji
1943,7,المرير,Al Murayr
1944,7,شواق,Shuwaq
1945,7,آمدان,Amdan
1946,7,رواقا,Ruwaqa
1947,7,ضبا,Duba
1948,7,الخريبة,Al Khuraybah
1949,7,صر,Surr
1950,7,صدر,Sadr
1951,7,نابع داما,Nabi' Dama
1952,7,قبقاب,Qabqab
1953,7,شرماء,Sharma
1954,7,شغب,Shaghab
1955,7,المويلح,Al Muwaylih
1956,7,الديسة,Ad Disah
1957,4,السالمية,As Salmiyah
1958,4,المريديسية,Al Muraydisiyah
1959,4,الصفراء,As Safra
1960,4,خب روضان,Khabb Rawdan
1961,4,المنتزة,Al Muntazah
1962,4,مشرفة,Mushrifah
1963,8,فيد,Fayd
1964,8,طابة,Tabah
1965,8,الكهفة,Al Kahafah
1966,8,عقلة بن داني,Uqlat Ibn Dani
1967,8,عقلة اللبن,Uqlat Al Laban
1968,8,الصفراء,As Safra'
1969,8,البير,Al Bir
1970,8,عقلة ابن كليب,'uqlat Ibn Kulayb
1971,8,عريجاء,Uraija'
1972,8,المطرفية,Al Matrafiyah
1973,8,المضيح,Al Mudayyih
1974,8,غمرة,Ghamrah
1975,8,النعي,An Ni'ayy
1976,8,الجحفة,Al Juhfah
1977,8,العش,Al 'ishsh
1978,8,السبعان,As Sab'an
1979,4,قصر العبد الله,Qasr Al 'abdallah
1980,4,مزارع الحفيرات,Mazari' Al Hufayrat
1981,4,الشنانة,Ash Shananah
1982,4,السمراء,As Samra
1983,4,العطشان,Al 'atshan
1984,4,السيق,As Siq
1985,4,القعرة,Al Qa'arah
1986,4,الاسياح,Al Asyah
1987,4,التنومة,At Tannumah
1988,4,البرود,Al Burud
1989,4,خصيبة,Khusayyibah
1990,4,طريف الاسياح,Turayf Al Asyah
1991,4,البندرية,Al Bandariyah
1992,4,حنيظل,Hunaydhil
1993,4,الجعلة,Al Ja'alah
1994,4,ابا الورود,Aba Al Wurood
1995,4,ضيدة,Didah
1996,4,النمرية,An Nimriyah
1997,4,المطيوي الشمالي,Al Mutaywi Ash Shamali
1998,4,المحلاني,Al Mahalani
1999,4,عيون الجواء,Uyun Al Jawa'
2000,4,أوثال,Uthal
2001,4,غاف الجواء,Ghaf Al Jiwa
2002,4,روض الجواء,Rawd Al Jiwa
2003,5,الشهارين,Ash Shaharin
2005,5,أم العراد,Umm Al 'irad
2006,5,العبيلة,Al 'ubaylah
2007,5,شبيطة,Shubaytah
2008,5,شوالة,Shawwalah
2009,5,مركز الشيبة,Markaz Ash Shaybah
2010,5,مركز الخيران,Markaz Al Khiran
2011,5,هجرة الطويلة,Hijrat At Tawilah
2012,5,عجائب,Ajaib
2013,5,الطربيل,At Tarbil
2014,5,التهيمية,At Tuhaymiyah
2015,5,المقدام,Al Miqdam
2016,5,السبايرة,As Sabayirah
2017,5,السباط,As Sabat
2018,5,الجرن,Al Jarn
2019,5,برقاء  الركبان,Barqa Al Rukban
2021,7,عمرات,'amrat
2022,5,بطحاء,Batha
2023,5,العديد,Al 'adid
2024,5,عردة,'ardah
2025,5,ذعبلوتن,Dha'blutin
2026,5,الجديدة,Al Jadidah
2027,5,نعلة شدقم,Na'lat Shadqam
2028,5,الخويس,Al Khuways
2029,5,شدقم,Shadqam
2030,5,ابرقية,Abraqiyah
2031,5,الحفاير,Al Hafayer
2032,5,ابن سرحان,Ibn Sirhan
2033,5,المرضف,Al Muraddaf
2034,5,الحوية,Al Hawiyah
2035,5,العضيلية,Al Udayliyah
2037,5,حرض,Harad
2038,5,العيون,Al Uyun
2039,2,الحائط,Al Hait
2040,2,الفرعة,Al Far'ah
2041,2,غزال,Ghazal
2042,2,السلامة,As Salamah
2044,2,المويه الجديد,Al Muwayh Al Jadid
2045,2,عبال,'abal
2046,2,الجعلان,Al Ji'lan
2047,2,حلباء,Halaba
2048,2,حداد,Haddad
2049,2,السيل الصغير,As Sayl As Saghir
2050,2,ريحة,Rayhah
2051,2,العرفاء,Al 'arfa
2052,2,الرحبة,Ar Rahbah
2053,2,القهيب,Al Quhayb
2054,2,القران,Al Qaran
2055,2,الحوية,Al Hawiyah
2056,2,السيل الكبير,As Sayl Al Kabir
2057,2,السوارفية,As Sawarqiyah
2058,2,عشيرة الجديدة,'ushayrah Al Jadidah
2059,2,العطيف,Al 'atif
2060,2,القرشيات,Al Qurrashiyat
2061,2,عشيرة,'ashayrah
2062,2,السايلة,As Sayilah
2063,2,الفراع,Al Fira'
2064,2,النجمة,An Najmah
2065,2,العصمان,Al 'usman
2066,2,العاصد,Al 'asid
2067,2,اليعاسيب,Al Ya'asib
2068,2,الشبان,Ash Shubban
2069,2,العنع,Al Qana'
2070,2,الطوال,At Tuwal
2071,2,الفارعة,Al Fari'ah
2072,2,المريفق,Al Murayfiq
2073,2,السد,As Sadd
2074,2,مشرق,Mashriq
2075,2,البورة,Al Burah
2076,2,الشرى,Ash Shara
2077,2,ريشان,Rishan
2078,2,المثان,Mithan
2079,2,المناضح,Al Manadih
2080,2,العمار,Al 'umar
2081,2,المجرد,Al Majrad
2082,2,آل عطى,Al 'ata
2083,2,السلاقا,As Salaqa
2084,2,الدار الحمراء,Al Dar Al Hamra
2085,2,مران,Marran
2086,2,الحفيرة,Al Hufayyirah
2087,2,شقصان,Shaqasan
2088,2,مظللة,Mudallilah
2089,2,ام النخلة,Umm An Nakhlah
2090,2,الذيابات,Adh Dhiyabat
2091,2,غزايل,Ghazayil
2092,2,قيا,Qiya
2093,2,بوا,Buwa
2094,2,عشيرة مكتن,'ishayra Maktan
2095,2,الحفائر,Al Hafair
2096,2,رمحة,Rumhah
2097,2,السلمة,As Salamah
2098,2,حضن,Hadan
2099,2,بئر عن,Bir 'inn
2100,2,الثابتية,Ath Thabitiyah
2101,2,جليل,Jalil
2102,2,صلبة,Sulubah
2103,2,الاخاضر,Al Akhadir
2104,2,الخرائق,Al Kharaiq
2105,2,كلاخ,Kulakh
2106,2,زبيدة,Zubaidah
2107,2,زعفران,Za'faran
2108,2,مرفوض,Marfud
2109,2,القضيفة,Al Qudaifah
2110,2,بسل,Bisil
2111,2,السديرة,As Sudayrah
2112,2,المعقر,Al Ma'qir
2113,2,الطفلان,At Tuflan
2114,2,الصفاة,As Sufah
2115,2,الحلقة,Al Halqah
2116,2,الجدير,Al Jadir
2117,2,الخليف,Al Khulayyif
2118,2,الحوطة,Al Hawtah
2119,2,جويرة,Juwairah
2120,2,الطفيحاء,At Tufayha
2121,2,جوش,Jush
2122,2,القحوم,Al Qahum
2123,2,الغريب,Al Gharib
2124,2,الحمراء,Al Hamra
2125,2,القصر,Al Qasr
2126,2,اللبة,Al Libbah
2127,2,القريع,Al Qari'
2128,2,الشعاعيب,Ash Sha'a'ib
2129,2,ميسان,Maysan
2130,2,قها,Qaha
2131,12,برحرح,Barahrah
2132,2,الصور,As Sur
2133,2,ابو راكة,Abu Rakah
2134,2,الفريع,Al Furay'
2135,2,الوطاة,Al Watah
2136,2,القويعية,Al Quway'iyah
2137,2,إبن غنام,Ibn Ghannam
2138,2,ذواد,Dhawwad
2139,2,المبرك,Al Mabrak
2140,2,العلاوة,Al 'ilawah
2141,2,الحائرية,Al Hairiyah
2142,2,دعيمر,Du'aymir
2143,2,وساعد,Wusa'ad
2144,2,المدرة,Al Midarah
2145,2,الديرة,Ad Dayyirah
2146,2,الخالدية,Al Khalidiyah
2147,2,الغرابة,Al Ghirabah
2148,2,العلبة,Al 'ilabah
2149,2,العابسية,Al 'abisiyah
2150,2,العرقين,Al 'irqayn
2151,2,الغرمول,Al Gharmul
2152,2,العصلة,Al 'isalah
2153,2,زلاقة,Zallaqah
2154,2,الحشفة,Al Hashafah
2155,2,ابو مظلة,Abu Madhallah
2156,2,تربه,Turbah
2157,2,الحشرج,Al Hashraj
2158,2,شعر,Shi'r
2159,5,الربيعية,Ar Rabi'iyah
2160,7,بئر ابن رشدان,Bir Ibn Rashdan
2161,5,القديح,Al Qudayh
2162,5,الخويلدية,Al Khuwildiyah
2163,5,الدريدي,Ad Duraidy
2164,5,الخترشية,Al Khatrashiyah
2165,5,ابو معن,Abu Ma'an
2166,5,ام الساهك,Umm As Sahik
2167,5,صفوى,Safwa
2168,5,حزم ام الساهك,Hazam Umm As Sahik
2169,3,الفرش,Al Farsh
2170,5,الجش,Al Jish
2171,5,عنك,'inak
2172,5,حلة محيش,Hilat Muhish
2173,5,التوبي,At Tubi
2174,5,الملاحة,Al Milahah
2175,3,العصيلي,Al 'usayli
2176,5,دارين,Darin
2177,5,العوامية,Al 'awwamiyah
2178,5,النابية,An Nabiyah
2179,5,الزور,Az Zawr
2180,5,الفريع,Al Furay'
2182,2,شرائع المجاهدين,Sharai' Al Mujahidin
2183,2,التنعيم,At Tan'im
2184,7,الشرف,Ash Sharaf
2185,2,الشرائع,Ash Sharai'
2186,2,الريجة,Ar Rayjah
2187,2,قابل عيفان,Qabil 'ifan
2188,2,بني عمير,Bani Umayr
2189,2,البجيدي,Al Bijaydi
2190,2,قرى الصدر,Qura As Sadr
2191,2,المضيق,Al Madiq
2192,2,المجاريش,Al Majarish
2193,2,الحسن,Al Hasan
2194,2,الشدقاء,Ash Shadqa
2195,2,الريقة,Ar Riqah
2196,2,الزيمة,Az Zaymah
2197,2,الشميسي,Ash Shumaysi
2198,2,ام حبيتر,Umm Hubaytir
2199,2,الصرف,As Sarf
2200,2,شداد,Shadad
2201,2,ام الزلة,Umm Al Zillah
2202,2,بني دعد,Bani Da'ad
2203,2,ام الراكة,Umm Ar Rakah
2204,2,الشعيبة,Ash Sha'ibah
2205,2,الدحيلة,Ad Duhaylah
2206,2,الروضة,Ar Rawdah
2207,2,جعرانة,Ju'ranah
2208,9,طريف,Turaif
2209,9,الجراني,Al Jirani
2210,13,الحماد,Al Hamad
2211,9,نعيج,Nu'ayj
2212,9,قاع الحنو,Qa' Al Hinu
2213,9,عرعر,Ar'ar
2214,9,مركز الصحن,Markaz As Sahan
2215,9,العويقلية,Al Uwayqilah
2216,9,أبا الرواث,Aba Ar Rawath
2217,9,الكاسب,Al Kasib
2218,9,أم خنصر,Umm Khunsur
2219,9,حزم الجلاميد,Hazm Al Jalamid
2220,9,الدويد,Ad Duwayd
2221,9,جديدة عرعر,Jadidat 'ar'ar
2222,13,كاف,Kaf
2223,13,القرقر,Al Qarqar
2224,13,إثرة,Ithrah
2225,13,غطي,Ghutayy
2226,13,القريات,Al Qurayyat
2227,13,عين الحواسي,'ayn Al Hawasi
2228,13,قليب خضر,Qulayyib Khudr
2229,13,العيساوية,Al Isawiyah
2230,13,الحديثة,Al Hadithah
2231,13,الناصفة,An Nasifah
2232,13,الشقيق,Ash Saqayq
2233,7,الحوي,Al Hawi
2234,13,صوير,Suwayr
2235,13,حدرج,Hidrij
2236,13,ام طليحة,Umm Tulayhah
2237,13,سكاكا,Sakaka
2238,13,اللقايط,Al Laqayit
2239,13,صبيحة,Subayhah
2240,13,طبرجل,Tubarjal
2241,13,الفياض,Al Fiyad
2242,13,قارا,Qara
2243,13,الثنية,Ath Thaniyah
2244,13,ام نخيلة,Umm Nukhaylah
2245,13,المرير,Al Murayr
2246,13,زلوم,Zallum
2247,13,النبك ابو قصر,An Nabk Abu Qasr
2248,13,طلعة عمار,Tal'at 'ammar
2249,13,عذفاء,'adhfa
2250,13,خوعاء,Khaw'a'
2251,13,الشويحطية,Ash Shuwayhitiyah
2252,9,مركز أم الحيران,Markaz Umm Al Hiran
2253,5,مركز سماح الجديد,Markaz Samah Al Jadid
2254,5,مركز الظهرة,Markaz Adh Dhahrah
2255,9,إبن سوقي,Ibn Suqi
2256,9,رفحاء,Rafha'
2257,9,نصاب,Nisab
2258,5,سماح,Samah
2259,9,لوقة,Lawqah
2260,9,ام رضمة,Umm Rudmah
2261,5,ابن لغيصم,Ibn Lughaisim
2262,9,روضة هباس,Rawdat Habbas
2263,9,التمياط,Timiat
2264,9,إبن شريم,Ibn Shuraym
2265,9,الشعبة,Ash Shu'abah
2266,9,لينة,Linah
2267,9,المركوز,Al Markuz
2268,13,دومة الجندل,Dawmat Al Jandal
2269,13,ميقوع,Mayqu'
2270,13,الأضارع,Al Adari'
2271,13,صفان,Safan
2272,13,الرديفة,Ar Radifah
2273,13,ابو عجرم,Abu 'ajram
2274,13,الطوير,At Tuwayr
2275,8,صديان,Sadyan
2276,8,الوسيطاء,Al Wasayta
2277,8,البير,Al Bir
2278,8,البويطن,Al Buwaytin
